nct_id,brief_title,official_title,brief_summary,detailed_description,overall_status,why_stopped,start_date,completion_date,primary_completion_date,study_type,phases,allocation,intervention_model,masking,primary_purpose,enrollment_count,enrollment_type
NCT00952627,Effects of Pycnogenol on Cardiac Fibrosis and Diastolic Dysfunction in Aged Hypertensive Subjects,"Mechanism of the Anti-remodeling Activity of the Over-the-counter Dietary Supplement, Pycnogenol, on Age-dependent Process of Cardiac Fibrosis in Aged Hypertensive Subjects With Echocardiographic Evidence of Grade I/II Diastolic Dysfunction","The purpose of this study is to determine whether Pycnogenol, a natural pine bark extract, is effective in modifying the age-dependent process of cardiac fibrosis and diastolic function in aged hypertensive subjects.","Diastolic heart failure without left ventricular systolic dysfunction comprises 30% to 50% of heart failure in clinical practice, and hypertensive heart disease is a major cause of this type of heart failure. The complication of myocardial fibrosis should be avoided in hypertensive heart disease, because increasing ventricular stiffness caused by myocardial fibrosis leads to the development of diastolic dysfunction of the heart. Diastolic dysfunction in patients with prolonged hypertension is often associated with myocardial fibrosis in addition to muscular hypertrophy as a final feature of hypertensive heart disease. The high risk of developing maladaptive cardiac remodeling during hypertension, and failure of pharmacological treatments to limit or even reverse this progressive stiffening of the myocardium, has led to the study of effects of Pycnogenol, a bioflavonoid-rich pine bark extract, with pleiotropic actions on cardiovascular system. Pycnogenol prevents adverse hypertension-induced myocardial remodeling in mice, through modulation of gene expression and activity of enzyme matrix metalloproteinases and their tissue inhibitors, affecting myocardial collagen degradation rate. Despite the mounting evidence suggesting the anti-remodeling effect of Pycnogenol in animal models, the clinical efficacy of Pycnogenol in hypertension-induced diastolic dysfunction is unreported. This leads to our central hypothesis that Pycnogenol reverses the hypertension-induced cardiac fibrosis and diastolic dysfunction in hypertensive patients. Therefore in this clinical investigation, we will investigate the effects of Pycnogenol in modifying hypertension-induced cardiac fibrosis (by measuring the serum markers of myocardial fibrosis and collagen turnover) and diastolic dysfunction (by transthoracic echocardiogram). We expect to improve diastolic function and ameliorate myocardial fibrosis with the nutritional supplement Pycnogenol, by modulation of MMPs and TIMPs enzyme activities.",TERMINATED,Not able to recruit qualified patents,2009-07,2011-07,2011-07,INTERVENTIONAL,PHASE2,RANDOMIZED,PARALLEL,TRIPLE,TREATMENT,9,ACTUAL
NCT01165476,Comparative Bioavailability of Treprostinil Diethanolamine Manufactured by Two Independent Facilities,An Evaluation of the Comparative Bioavailability of a Single Oral Dose of 1mg UT-15C (Treprostinil Diethanolamine) SR Tablets Manufactured by Two Independent Facilities Administered to Healthy Volunteers in the Fed State,The purpose of this study is to compare the bioavailability of a single 1mg dose of treprostinil diethanolamine sustained release (SR) tablets manufactured by two independent facilities.,,COMPLETED,,2010-07,2010-08,2010-08,INTERVENTIONAL,PHASE1,RANDOMIZED,CROSSOVER,NONE,TREATMENT,64,ACTUAL
NCT01740076,Soy Nuts and Cardiovascular Risk in Postmenopausal Women,"Effect of Soy Nuts on Blood Pressure, Lipids and Inflammation in Postmenopausal Women","To determine the effect of a whole soy food, dietary soy nuts, on blood pressure, lipid levels, inflammation and menopausal symptoms in postmenopausal women.","The present study examines the effect of a whole soy food, soy nuts (dry roasted soybeans), added to the Therapeutic Lifestyle Change diet on blood pressure, lipids, inflammation and menopausal symptoms in postmenopausal hypertensive and normotensive women in a randomized crossover trial during an 8-week period. We sought to determine whether dietary soy had an additional benefit to the currently recommended heart healthy diet.",COMPLETED,,2001-09,2012-11,2004-07,INTERVENTIONAL,NA,RANDOMIZED,CROSSOVER,NONE,TREATMENT,84,ACTUAL
NCT02945176,Safety and Performance Study of the ARGOS-IO System in Patients Undergoing Boston Keratoprosthesis Implantation,"A Prospective Open-label, Multicenter Clinical Investigation to Assess the Safety and Performance of ARGOS-IO System in Patients Undergoing Implantation of a Boston Keratoprosthesis (BKPro)","The ARGOS-IO pressure sensor is intended to be implanted in the human eye in combination with Boston Keratoprosthesis (BKPro) surgery and to remain in place indefinitely. It is intended to be used together with the hand-held Mesograph reading device to telemetrically measure the intraocular pressure (IOP) of patients with a BKPro.

The purpose of this study is to evaluate the safety and performance of the ARGOS-IO system in patients undergoing concomitant implantation of a BKPro and an ARGOS-IO sensor over the 12 month period beginning at implantation.",(see above),COMPLETED,,2015-03,2017-06-14,2017-06-14,INTERVENTIONAL,NA,NA,SINGLE_GROUP,NONE,DIAGNOSTIC,13,ACTUAL
NCT00966576,Efficacy and Safety of Adding Azarga to Prostaglandin Monotherapy,The Efficacy and Safety of Adding the Brinzolamide/Timolol Maleate Fixed Combination (Azarga®) to Prostaglandin Monotherapy,"The purpose of this study is to assess the safety and efficacy of adding AZARGA in glaucoma patients with uncontrolled intraocular pressure (IOP), currently on prostaglandin monotherapy.",,COMPLETED,,2009-07,2010-08,2010-08,INTERVENTIONAL,PHASE4,NON_RANDOMIZED,SINGLE_GROUP,NONE,TREATMENT,47,ACTUAL
NCT01672476,"A Multicenter, Phase 3 Study to Evaluate the Antihypertensive Efficacy and Safety of Fimasartan(BR-A-657∙K) 30mg Compared to Placebo in Patients With Mild to Moderate Essential Hypertension","A Randomized, Double-Blind, Multicenter, Phase 3 Study to Evaluate the Antihypertensive Efficacy and Safety of Fimasartan(BR-A-657∙K) 30mg Compared to Placebo in Patients With Mild to Moderate Essential Hypertension","A Randomized, Double-Blind, Multicenter, phase III Study to Evaluate the Antihypertensive Efficacy and Safety of Fimasartan (BR-A-657·K) 30mg Compared to Placebo in Patients with Mild to Moderate Essential Hypertension","After subjects have signed informed consent voluntarily, when they are taking hypertension medication, they go through screening period for 7 days including wash-out period.

After screening and wash-out period, subjects take the placebo for 14 days (Maximum 21 days), and evaluate their suitability to Inclusion and Exclusion criteria.

Patients, who evaluated the proper subject for this clinical trial, are allocated to experimental group (Fimasartan 30mg) or Control group (Placebo group) or Reference group (Valsartan 80mg) randomly at a ratio 2:2:1 and their investigational drugs will be administered daily for the study period (8 weeks). Subjects visit their investigators twice during treatment period, when they take their investigational drugs for 4 weeks, and 8 weeks.

The placebo period will be single-blinded and the treatment allocation in this study will be double-blinded.",COMPLETED,,2012-04,2013-04,2013-03,INTERVENTIONAL,PHASE3,RANDOMIZED,PARALLEL,DOUBLE,TREATMENT,293,ACTUAL
NCT01766427,Electroacupuncture for Hypertension Patients With Chronic Kidney Disease,Electroacupuncture for Hypertension Patients With Chronic Kidney Disease,"1. To observe the Efficiency of Electroacupuncture for Hypertension Patients With Chronic Kidney Disease.
2. To observe if different-time treatment having an impact on Hypertension Patients With Chronic Kidney Disease.",,COMPLETED,,2012-10,2013-12,2013-12,OBSERVATIONAL,,,,,,90,ESTIMATED
NCT01939860,A Feasibility Study of the Impact on Blood Pressure Control of Supplementing Community Pharmacist Services With Structured Information on Blood Pressure and Its Treatment,,"Hypertension is a major health problem, however its control is unsatisfactory. One of the reasons for such a high prevalence of this disease includes poor patient compliance to treatment. Approximately 30 % of newly diagnosed hypertensive patients stop taking their blood pressure medication by six months and 50% by 12 months.

The UK government is keen to encourage community pharmacists to play an active role in participation of services that can improve patient adherence to their medications. The New Medicines Service (NMS) and targeted Medicines Use Reviews (MUR) are established services which fund community pharmacists to review and explain medicine use to patients, with hypertension a common condition for which advice is given within these schemes. Within these schemes, advice is verbal and unstructured, with no specific written information provided on drugs or the disease being treated.

This study aims to determine whether structured information provided to participants verbally and in writing by community pharmacists about blood pressure and current medicine(s) within NMS and targeted MURs will be retained and will be associated with improved hypertension control. Participants will be recruited from people eligible for NMS and MURs and attending community pharmacies.",,COMPLETED,,2014-01,2014-06,2014-06,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,SINGLE,TREATMENT,56,ACTUAL
NCT04690660,Swiss Postpartum Hypertension Cohort,Swiss Postpartum Hypertension Cohort (Swiss-PPHT),"This open label, prospective observational, single-center registry is to study short-, intermediate-and long-term course of postpartum hypertension and predictors/risk factors associated with long term cardiovascular and renal risk.

Current disease management strategies will be evaluated.",,RECRUITING,,2020-06-04,2030-05,2030-05,OBSERVATIONAL,,,,,,480,ESTIMATED
NCT04940260,Soluble Factors and Renal Outcome in Preeclampsia,Long Term Renal Outcome in Preeclampsia : Role of sFlt-1 / PlGF and Endoglin,"Preeclampsia (PE) is an important complication of pregnancy and can lead to chronic kidney disease by causing endothelial damage and podocyte loss, Soluble forms-like tyrosine kinase-1 (sFlt-1), placental growth factor (PlGF), sFlt1 / PlGF ratio and endoglin are the biomarkers for the differential diagnosis of preeclampsia and other diseases. We aim to explore the correlation of these biomarkers with long term renal function, blood pressure and urine albumin creatinine ratio (UACR) in PE patients.","This is prospective observational study.Study subjects are pregnant women aged more than 18 years more than 24 weeks of gestation who were diagnosed and classified as preeclampsia or gestational hypertension by the criteria recommends by the American College of Obstetricians and Gynecologists (ACOG).14

Severe preeclampsia will be diagnosed by:

* A systolic/diastolic blood pressure ≥ 140 mmHg occurring on two occasions at least 4 hours apart after 20 weeks of gestation a women whose blood pressure has previously been normal
* Proteinuria with excretion of 0.3 gm or more of protein in a 24 hour urine specimen or urine dipstick results of at least 1+(30 mg per deciliter) on two occasions The exclusion criteria were chronic hypertension before pregnancy ,chronic kidney disease according to KDIGO criteria15 ,twin pregnancies,underlying diabetes mellitus .Of the 42 women enrolled in this trial,we excluded 2 patients who had twin pregnancies and history of diabetes mellitus. Eight women were lost to follow up. The remaining 32 patients completed the study.

Data collection and Laboratory Measurements Baseline demographic and clinical data will be recorded as follows: age, gestational age, blood pressure, medication history, parity. Laboratory data included complete blood count, blood urea nitrogen (BUN), creatinine, aspartate aminotransferase (AST), alanine aminotransferase (ALT), albumin, alkaline phosphate, lactate dehydrogenase (LDH), 24 -hour urine protein excretion and random urine protein-creatinine ratio. Enzyme-linked immunosorbent assay (ELISAs) for human soluble endoglin, SFlt1, and free PIGF will be conducted in duplicate with the use of commercial kits (R§D Systems).

The ratio of SFlt1:PIGF will be calculated. All the participants will be followed up at 3 months and 1 year in which blood pressure, UACR and serum creatinine will be recorded at each visit.",COMPLETED,,2019-10-01,2021-01-31,2020-12-15,OBSERVATIONAL,,,,,,42,ACTUAL
NCT01391676,Imaging of Trabeculectomy Blebs Using the Spectral Domain Optical Coherence Tomography,"Imaging of Blebs After Trabeculectomy With Mitomycin C 0,02% Using the Spectral Domain Optical Coherence Tomography",The aim of this study is imaging of trabeculectomy blebs regarding structure and function with the spectral domain optical coherence tomography.,"After a trabeculectomy with mitomycin C 0,02% for 3 minutes, the blebs are controlled by a glaucoma specialist on day 1, week 1,2,3,4, month 3 and 6 after surgery. The glaucoma specialist will evaluate the bleb appearance according to a standardized protocol. At the same time points the bleb will be imaged with the spectral domain optical coherence tomography, to monitor bleb changes objectively. The investigators hope to see signs of bleb incapsulation and scarring earlier and then treat the patient accordingly.",COMPLETED,,2011-03,2011-12,2011-12,OBSERVATIONAL,,,,,,30,ACTUAL
NCT05091827,Cardiovascular Risk in Infants Exposed to Pre-eclampsia in Utero,Assessment of the Cardiovascular Risk Profile of Infants Exposed to Pre-eclampsia in Utero,"An increasing number of scientific publications show that high blood pressure is being described in younger and younger children of African ancestry. It therefore makes sense to seek for the causes of this raised blood pressure in the in utero events. Recent studies have attributed and increased risk to cardiovascular disease (CVD) risk factors to the gestational environment. Pre-eclampsia (PE) is associated with endothelial dysfunction and oxidative stress in the mother which may influence how the developing foetus interacts with the external environment later on in life. Indeed scientific literature suggests that the foeto-placental vascular endothelial dysfunction may cause epigenetic alteration in the intrauterine environment of the foetus which may be at the origin of chronic diseases in children, thus predisposing them to risk factors of CVD. However, very few studies in women of African ancestry have been carried out to investigate whether or not children born of pre-eclamptic mothers of African ancestry are at risk of developing CVDs. Hence, the aim of this study is to investigate the relationship between pre-eclampsia and cardiovascular risk in children born to pre-eclampsic mothers in a rural South African population. A prospective case-control control design recruiting pre-eclamptic and normotensive pregnant women and their offspring subsequently will be used. CVD risk will be accessed in the pregnant women at 30 weeks of gestation and in the offspring at birth and then six weeks later. The difference in CVD risk between children born to these two groups of women will be assessed and the correlation between maternal and offspring risks for CVDs determined. It is expected that results obtained from this project will provide information on the cardiovascular effect of in utero exposure to PE in a population of African ancestry. This knowledge will advise policy on the management of women with pre-eclampsia with a view of preventing cardiovascular diseases in the offspring. Furthermore, the project will afford the opportunity for scientific research capacity building in students in Walter Sisulu University and foster collaboration between clinical and fundamental researchers.","Study design This will be a prospective case-control study involving babies born to pre-eclamptic (cases) pregnant women as the case and babies born to normotensive mothers (control). The mothers will be recruited at the Nelson Mandela Academic Hospital, Mthatha, Eastern Cape Province of South Africa. This is a tertiary hospital to which all specialist cases are referred from the peripheral hospitals. Even though the prevalence of PE in South Africa is just over 5% nationally, 18% of all obstetric cases consulted in the Nelson Mandela Academic Hospital in Mthatha are PE cases (unpublished data). It will therefore not be a great challenge to recruit the desired number of PE patients over the study period.

Sample size calculation The study done by Amini et al, (2010) showed blood pressure (BP) differences between neonates from normotensive and pre-eclamptic mothers5. The difference in blood systolic BP (SBP) was very high (normotensive: 49.85±5.49 versus pre-eclamptic: 68.2±149). Because the SBP variance and standard deviation were very high in the pre-eclamptic group, we decided to rather use the diastolic blood pressure values (normotensive: 30.17±11.89 versus pre-eclamptic: 42.11±11.49) for sample size calculation. The software - R was used: alpha = 0.01, mean difference = 11.94 and standard = 0.05 respectively were used. The results showed that total sample size is 97 (48 cases and 49 controls). We make the assumption that not all participants would return for the follow-up. Thus we adjusted our sample size by 20% to compensate for possible loses to follow-up. Therefore the total sample will be 97 + (97x20/100) = 117 neonates. However the study will start with the recruitment of 117 pregnant women (58 pre-eclamptic women and 59 normotensive pregnant women who meet the selection criteria).

Ethical approval Ethical approval and permission to carry out the research project has been applied for from Faculty of Health Sciences Research and Ethics Committee (HRSEC) at Walter Sisulu University (WSU). When the project is approved the Provincial and District Departments of Health will be approached for clearance and approval.

Informed consent The purpose of the study will be explained thoroughly to potential participants attending the antenatal clinic in the Nelson Mandela Academic Hospital, Mthatha, Eastern Cape Province. Pregnant women who meet the selection criteria and are willing to participate in the study will be required to sign informed consent forms to participate in the study and to allow their children to participate in the study from birth.

Research Protocol Pregnant women who meet the selection criteria will be recruited between weeks 20-26 of gestation while data will be collected in week 30 of gestation. Participants will be reminded of the hospital visit for data collection in advance to enable them make all necessary preparation to spend some extra time at the hospital.

1. Baseline information: Maternal demographic, obstetric and medical history will be collected from participant using a questionnaire.
2. Anthropometric measurements: Height and weight will be determined as per recommendations of the NHANES, 2009-2010 recommendations24
3. Confirmation of pre-eclampsia status: Hospital files will be used to confirm pre-eclampsia status.
4. Blood pressure measurements: Office blood pressure will be measured as described by Putner et al., (2019)25
5. Flow mediated dilatation. A Mobile Esaote MyLabTM Five portable ultrasound device (Genoa, Italy) with an Esaote Doppler probe (LA523, 12 MHz) connected to computerized software with edge detection technology (Quipu Cardiovascular Suite (CVS)™; Pisa, Italy) will be used. Endothelial function will be measured as described by Strijdom et al (2017)26
6. Gestational ultrasound will be performed to determine placental morphometry, architecture and vascularization. Uterine arteries, umbilical artery and middle cerebral artery will be assessed and uterine artery mean pulsating index determined. Foetal cerebroplacental ratio and anthropometry will be calculated when possible.
7. Measurement of markers of oxidative stress : Fasting blood will be collected for determination of oxidative stress in the maternal environment to which the foetus is exposed.

At birth: The Gestational age at delivery and mode of delivery will be noted. The APGAR score (1-5 minutes), will be determined, weight and height/length of the child will be measured. Cord blood will be collected for determination of titres of CVD risk as indicated below.

1. Markers of endothelial function: Endocan and asymmetric dimethyl arginine (ADMA), markers of endothelial function will be assayed using ELISA kits as per manufacturers' instructions.
2. Markers of oxidative stress: Lipid peroxidation, total antioxidant capacity and 8-hydoxyl-2-deoxyguanine (8-OHdG) will be determined using ELISA kits as per manufacturer's protocols.
3. Lipid profile : Total cholesterol, triglyceride, LDL cholesterol and HDL cholesterol, and oxidised LDL-cholesterol will be measured as per manufacturer's protocol using colorimetric kits as per manufacturers' instructions
4. Insulin Resistance: Fasting glucose, glycated haemoglobin and insulin concentrations will be determined as per manufacturer's methods. The HOMA-IR formula will be used to calculate insulin resistance from fast glucose and insulin as described by Mather et al, 1985)27.
5. Renal function indices: glomerular filtration rate (GFR), creatinine and albumin will be determined using colorimetric kits as per manufacturers' instructions
6. Blood pressure measurements: The oscillometric technique (Dinamap 8100) will be used for BP measurement according to the standard protocol for assessment of BP measurement in newborns by Nwankwo et al. (1997)28.
7. Anthropometric measurements: All measures were done as reported by Meldere et al. (2013) 29.
8. Arterial stiffness will be assessed by measuring Brachio-femoral pulse wave velocity (bfPWV) using an oscillometric device (Vicorder, Skidmore Medical) as reported by Alwan et al., 201530.",UNKNOWN,,2021-11-30,2023-12-30,2022-12-30,OBSERVATIONAL,,,,,,234,ESTIMATED
NCT04451876,"Social Media Use ,Online Health Information Seeking and Knowledge on Hypertension","Social Media Use ,Online Health Information Seeking and Knowledge on Hypertension Among Undergraduate Students of Faculty of Medicine and Health Sciences (FMHS), Universiti Putra Malaysia (UPM)","The percentage of hypertension among adults aged 18 is relatively high which is about 30% in Malaysia. Uncontrolled hypertension will increase the risk of diseases especially cardiovascular disease. However, adults still lack awareness about the importance of knowledge of hypertension. In between, online health information seeking and the use of social media to gather health information have been quite a norm among students. The wide use of this platform has been proven in various researches and studies.

This study will be conducted among the undergraduate students in FMHS, UPM to look at the various socio-demographic factors associated with their level of knowledge on hypertension. Therefore, this may lead to a need to plan awareness programs on hypertension and to increase the knowledge of hypertension among health science students in the future. A cross-sectional study design will be done for this study. All undergraduate students in FMHS, UPM will be selected through simple random sampling. Online questionnaires will be given via the selected student email platform.

However, there are limitations for this study where we only focus on the students of FMHS, UPM. Hence, the results of this study may be limited to them only. The causal relationship cannot be determined by this study design as well. The purpose of this study is to determine the social media use, online health information seeking practices with knowledge on hypertension among undergraduate students in FMHS, UPM, and its associated factors","BACKGROUND Hypertension is a medical condition that acts as an important public health problem worldwide. It contributes to the disease which is mostly seen in primary health care settings such as cardiovascular disease, stroke, kidney failure, and premature death if it is not diagnosed as soon as possible. The World Health Organization (WHO) significantly mentions that an estimation of 1.13 billion people worldwide from poor countries where the healthcare system is weak have been detected with hypertension. Hypertension also puts an enormous financial pressure towards individuals and medical services via utilizing limited resources . Hypertension is predisposed to multiple factors. Such factors vary from country to country and there is also a disparity between urban and rural areas of the same location.

In Malaysia, 30% of adults above 18 have hypertension. Based on another study, it was proven that adults with uncontrolled hypertensive portrayed a higher risk of CVD mortality when compared to normotensive adults. It was reported that there were 3550 of them all caused hypertensive death and based on that 1027 are caused by cardiovascular disease; 771 are caused by heart-specific diseases and 256 by a cerebrovascular specific disease. However, untreated hypertension was stated to be the high risk of all caused death.

Based on a study by Grad I. et al, global knowledge on hypertension among adults is relatively low which is almost 49.2%. Whereas for medium knowledge on hypertension has 38% and only reported that 13% has higher knowledge on hypertension

. Besides, adults also have insufficient knowledge on epidemiology, method of treatment, and avoidance of hypertension(6).In addition, a good understanding of hypertension has also been linked with enhanced compliance with medications and good control of blood pressure.

According to Loiselle (1995), health information behavior is basically defined as a self-regulatory technique used by patients to coordinate transactions between self-related and health-related settings with the goal of balancing instrumental benefits and informative subjective costs. The students use electronic health knowledge to take some essential health-related decisions and actions. Students reported using the health details gathered more as a guide for lifestyle changes (72.4%) and the rest is dealing with healthcare practitioners online about the change in medication and guide of lifestyle changes.

WHO states that many people, primarily in the developing world, have access to online medical information, engage in online groups, buy well-being goods and services.

From the other side, hospital reports are often linked up by health agencies. The search for online health information has been on the increase and the knowledge gained has diverse influences on the healthcare outcomes of human beings. Based on a study conducted on 4504 respondents about mobile health use and perception among Malaysians in Selangor, only 1 in 5 respondents reported using some health-related application or mobile health device. The analysis of the health details that Malaysia is pursuing is still limited. From the point of view of scientific research, not much study has been done on different problems that occurred in the sense of finding health knowledge.

One of the interventional strategies to the elimination of health inequalities is by utilizing social media as a popular way to get health information. Depending on the concepts of loyalty and mutuality, social media promotes the sharing of life-enhancing services, such as health-related knowledge and social ties. In fact, social media sites are activating feedback systems that result in an enhanced degree of self-efficacy, which is vital in sustaining healthier behaviors and adhering to treatment. It becomes a mixture of direct contact and mainstream media which is personalized and responsive. Social networking media, including Facebook, one of the social media networking platforms, has such connectivity features in their architecture. As of 2004, it has been extremely popular with more than 350 million users around the world.

Non-communicable diseases constitute a worldwide crisis that contributes to more than 36 million (63 %) of all mortality globally. Almost 29 million (80%) of such deaths arise in low-and middle-income nations. Increasing use of social media implies a strategy to achieve scalability or even overcome barriers that often impede public health measures. For example, a smartphone-based home glucose monitoring service has been implemented through which community health professionals have given clinical advice for diabetic patients through smartphones.

The social media use, health information seeking, and knowledge on hypertension in Malaysia are not well studied. It is beneficial to have an overview of the social media use, health information seeking and knowledge on hypertension among the students of Faculty of Medicine and Health Science (FMHS), UPM because they are individuals who will work in a healthcare setting in the near future.

In conclusion, knowledge of hypertension is relatively very important to reduce the prevalence of hypertension and to create more awareness among the public. Ways of getting knowledge and online health information like social media are important as it is becoming a popular form of information. This study will be conducted among the students in FMHS, UPM because of the variety of sociodemographic factors present that will be a platform to see the association between the factors and their level of knowledge on hypertension. Moreover, this may be a good start to plan an awareness program on Hypertension and also initiate programs to increase the knowledge of hypertension among the students.

STUDY OBJECTIVE General Objective To determine the social media use, online health information seeking and knowledge on hypertension among students in FMHS, UPM.

Specific Objective I. To determine the socio-demographic factors (age, gender, race, family income status, undergraduate course and year of study) of students of FMHS, UPM. II. To determine the social media use of students among FMHS, UPM. III. To determine the online health information-seeking behavior on hypertension among students of FMHS, UPM. IV. To determine the level of knowledge on hypertension among students of FMHS, UPM. V. To study the association of socio-demographic factors, social media use and online health information seeking on the knowledge of hypertension.

STUDY INSTRUMENTS Study instruments include a questionnaire adapted from a previously published questionnaire. The questionnaire to assess the social media use and health information seeking was adapted from a study about Health Information Seeking and Social Media Use on the Internet among people with Diabetes. The hypertension knowledge questionnaire was adapted from a tool developed to assess hypertension knowledge among urban patients. This questionnaire is prepared in English and is divided into four parts.",COMPLETED,,2020-08-17,2020-10-30,2020-08-24,OBSERVATIONAL,,,,,,286,ACTUAL
NCT03401476,Effect of Morphine on Dyspnea and 6-Minute Walk Distance in Pulmonary Arterial Hypertension,Effect of Morphine on Dyspnea and 6-Minute Walk Distance in Pulmonary Arterial Hypertension,"Despite advances in treatment and corresponding improvements in survival, patients with pulmonary arterial hypertension (PAH) remain highly symptomatic. In one survey of 315 patients with PAH, sixty-eight percent had moderate or severe dyspnea on exertion and 40% had a profound and clinically significant deficit in quality of life. Palliative care is being increasingly investigated in life-limiting cardiovascular diseases to alleviate symptoms. In PAH, its implementation is frequently delayed until end-of-life. Opioids are a common palliative care intervention, however the efficacy and safety of opioids for symptom relief in PAH has not been evaluated.","There is biologic plausibility for opioids in the treatment of dyspnea in PAH. Opioids have widespread effects including venodilation, vasodilation, reducing sympathetic outflow, blunting hypercapnic and hypoxic ventilatory responses, and altering the central perception of dyspnea. Although the origins of dyspnea in PAH are incompletely understood and multifactorial, right ventricular dysfunction reduces exercise capacity and likely also plays a role in the development of dyspnea. Mechanoreceptors situated in the right atrium and right ventricle sense elevated pressures and via sympathetic afferents may lead to an augmentation of ventilatory response and hence dyspnea. Morphine may specifically antagonize this feedback loop by causing venodilation and blunting sympathetics. Morphine also reduces central chemosensitivity and perceptions of dyspnea. Therefore, the drug may antagonize both peripheral and central drivers of dyspnea in PAH.

Investigators will conduct a single-center feasibility study of morphine for treatment of dyspnea and exercise intolerance in PAH. Participants will complete two 6-minute walk tests (6MWT) within one week. Participants will be randomly assigned to receive morphine prior to either the first or second 6MWT. Symptoms and 6-minute walk distance (6MWD) will be compared between the two tests.",UNKNOWN,,2017-05-08,2019-12-31,2018-12-31,INTERVENTIONAL,PHASE2,RANDOMIZED,CROSSOVER,NONE,TREATMENT,15,ESTIMATED
NCT00442676,Clinical Trial of a COX-2 Inhibitor for the Treatment of Women With Preeclampsia,Clinical Trial of a COX-2 Inhibitor for the Treatment of Women With Preeclampsia,"Preeclampsia is a hypertensive disorder of pregnancy and a leading cause of fetal and maternal morbidity and mortality. Recent findings indicate preeclampsia is an inflammatory disorder associated with increased expression of COX-2. This study will test the hypothesis that treatment of women with a COX-2 inhibitor, celecoxib, will stop the inflammatory process and reverse symptoms of preeclampsia.",,WITHDRAWN,No patients were recruited. Treatment drug expired.,2009-06,2010-01,2010-01,INTERVENTIONAL,PHASE2,RANDOMIZED,PARALLEL,SINGLE,TREATMENT,0,ACTUAL
