nct_id,brief_title,official_title,brief_summary,detailed_description,overall_status,why_stopped,start_date,completion_date,primary_completion_date,study_type,phases,allocation,intervention_model,masking,primary_purpose,enrollment_count,enrollment_type
NCT06948760,Testing a Conversion Factor for a More Rapidly Acting Insulin in an Automated Insulin Delivery System Among Adolescents With T1D,Testing a Conversion Factor for a More Rapidly Acting Insulin in an Automated Insulin Delivery System Among Adolescents With T1D [Launchpad Lyumjev],"A randomized controlled trial of Control-IQ, assessing glycemic control (time-in-range 70-180 mg/dL) for Lyumjev insulin (in which the insulin settings have been determined using an experimental conversion factor) as compared to Humalog or Novolog (using optimized settings)","All participants will have a physician-driven insulin Optimization Phase using their home Humalog or Novolog in the Control-IQ control group. After this, participants will have a two-week baseline control phase to assess time-in-range on the optimized insulin settings. Participants will then be randomized to switch to Lyumjev insulin (with insulin settings determined using the conversion factor) or remain on their home Humalog or Novolog for a two-week period. Each group will have their time-in-range during the randomized phase compared to that during the baseline period.",NOT_YET_RECRUITING,,2025-06-09,2026-03-31,2026-03-31,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,NONE,TREATMENT,20,ESTIMATED
NCT00205660,"Changes in Adiposity, Metabolic Measures From Atypicals to Aripiprazole",Changes in Adiposity and Metabolic Measures During Medication Switches to Aripiprazole From Other Atypical Antipsychotics,"This proposal aims to use well-validated methodologies such as dual energy x-ray absorptiometry (DEXA), frequently sampled oral glucose tolerance tests (fsOGTTs), and hyperinsulinemic euglycemic clamps to characterize the metabolic effects of 12 weeks of aripiprazole treatment following chronic pretreatment with olanzapine, quetiapine, risperidone or ziprasidone.

We hypothesize that switching to aripiprazole treatment will induce improvements in total body adiposity, inflammation (e.g., high sensitivity C-reactive protein \[hsCRP\]), glucose metabolism (e.g., insulin sensitivity) and lipid metabolism (e.g., fasting plasma triglyceride), in comparison to chronic pretreatment with olanzapine, risperidone and quetiapine.","Schizophrenia is associated with increased rates of obesity, hyperglycemia, dyslipidemia and type 2 diabetes mellitus (T2DM), causing increased morbidity and mortality due to acute (e.g., diabetic ketoacidosis) and long-term (e.g., vascular disease) complications.1-5As a result, cardiovascular (CV) mortality remains one of the leading causes of excess mortality in patients with psychotic disorders.6,7 T2DM is characterized by disturbances in insulin secretion and insulin action at skeletal muscle (i.e., decreased glucose disposal), liver (i.e., increased glucose production) and adipose tissue (i.e., increased lipolysis), leading to disturbances in glucose and lipid metabolism. The metabolic syndrome of insulin resistance, hyperinsulinemia, dyslipidemia and abdominal adiposity usually includes a procoagulant state and endothelial dysfunction, and is strongly associated with increased CV morbidity and mortality.

Hyperglycemia was first noted in patients with schizophrenia prior to the introduction of antipsychotic medications, but glucoregulatory defects, dyslipidemia and increased adiposity are all additionally associated with both older and newer antipsychotic treatments.1 In most patients, these metabolic derangements are primarily related to increases in adiposity, although treatment effects independent of adiposity may also play a role in up to 25% of cases of new onset T2DM during antipsychotic treatment.8,9 Increased adiposity, especially visceral abdominal adiposity, is associated with insulin resistance, elevated plasma lipids, and increases in inflammatory markers. All of these conditions contribute to elevated mortality and all can be directly measured in patients treated with different medications.

Direct measures of adiposity, insulin action and secretion, plasma lipid levels and inflammation are available and have been well validated as predictors of CV disease and T2DM complications. Unfortunately, to date, studies using large population-based samples of patients taking antipsychotic medications have only used insensitive measures, like random glucose, or surrogate measures such as prescription of an oral hypoglycemic agent, to estimate the prevalence of T2DM during antipsychotic treatment. No data are available concerning insulin sensitivity and secretion, plasma lipids or inflammatory markers from large population-based samples of individuals treated with antipsychotic medications. Reviewed below, limited data are available from smaller analytic studies using sensitive measures. Despite convergent evidence for the contribution of adiposity to the metabolic derangements associated with antipsychotic treatment, investigators have only begun to use direct measures of adiposity to characterize the weight gain associated with antipsychotic treatment.

This proposal aims to use well-validated methodologies such as dual energy x-ray absorptiometry (DEXA), frequently sampled oral glucose tolerance tests (fsOGTTs), and hyperinsulinemic euglycemic clamps to characterize the metabolic effects of 12 weeks of aripiprazole treatment following chronic pretreatment with olanzapine, quetiapine, risperidone or ziprasidone.

We hypothesize that switching to aripiprazole treatment will induce improvements in total body adiposity, inflammation (e.g., high sensitivity C-reactive protein \[hsCRP\]), glucose metabolism (e.g., insulin sensitivity) and lipid metabolism (e.g., fasting plasma triglyceride), in comparison to chronic pretreatment with olanzapine, risperidone and quetiapine.

Aim 1: To characterize the glucoregulatory effects of 12 weeks of aripiprazole treatment.

This study hypothesizes that switching to aripiprazole treatment will be associated with statistically significant improvements in glucose metabolism (e.g., insulin sensitivity) in comparison to chronic pretreatment with olanzapine. Given the planned sample size and study duration, we hypothesize that aripiprazole treatment will be associated with numerical, but not statistically significant, improvements in comparison to pretreatment with risperidone or quetiapine. We hypothesize that aripiprazole treatment will be associated with no significant change in comparison to pretreatment with ziprasidone. These hypotheses will be evaluated by measuring insulin sensitivity and other indices via fsOGTTs and hyperinsulinemic euglycemic clamps.

Aim 2: To evaluate medication-related measures of abdominal fat, total body fat and total fat-free mass.

This study hypothesizes that switching to aripiprazole treatment will be associated with reductions in adipose tissue mass in comparison to olanzapine. We hypothesize that aripiprazole treatment will be associated with numerical, but not statistically significant, reductions in comparison to pretreatment with risperidone or quetiapine. We hypothesize that aripiprazole treatment will be associated with no change in comparison to pretreatment with ziprasidone. These hypotheses will be evaluated by measuring body composition using dual energy x-ray absorptiometry (DEXA) and anthropomorphic measurements to provide estimates of total body fat, abdominal fat and fat-free mass.",COMPLETED,,2005-02,2009-08,2009-08,INTERVENTIONAL,PHASE4,RANDOMIZED,PARALLEL,NONE,TREATMENT,51,ACTUAL
NCT00362960,Olmesartan Medoxomil and Diabetic Nephropathy,"Effect of Different Doses of Olmesartan Medoxomil Compared to Losartan on Proteinuria, Renal Function and Inflammatory Markers in Type 2 Diabetics With Nephropathy","Evaluation of several olmesartan dosages compared to losartan on proteinuria, renal function and inflammatory markers in patients with diabetic nephropathy",,COMPLETED,,2003-05,2004-09,,INTERVENTIONAL,PHASE3,RANDOMIZED,PARALLEL,DOUBLE,TREATMENT,300,
NCT01857076,Surgical Treatment in Diabetic Patients With Grade 1 Obesity,Surgical Treatment in Diabetic Patients With Grade 1 Obesity,"There will be a randomized clinical trial, non-blind, 3-arm treatment (medical, surgical, gastric bypass and ileal transposition surgery with and sleeve), which will be conducted in a single center - S.B.S. Hospital Sirio Libanês, including 75 research subjects with type 2 diabetes mellitus and obesity class I. In order to compare the effect of weight loss on glycemic control among medical and surgical groups, and after 2 years of follow up, the results of efficacy, safety and maintenance will be compared between the three groups.",,COMPLETED,,2013-02,,2015-05,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,NONE,TREATMENT,75,ACTUAL
NCT04810676,A Clinical Trial to Evaluate the Pharmacokinetic Profiles and Safety of CKD-383.,"A Randomized, Open-label, Single-dose, Two-way Crossover Clinical Trial to Investigate the Pharmacokinetics and Safety After Oral Administration of CKD-383 and Co-administration of CKD-501, D745, D150 Under Fed Condition in Healthy Adults.",A clinical trial to evaluate the pharmacokinetic profiles and safety of CKD-383.,"A phase 1 clinical trial to evaluate pharmacokinetics and safety in healthy adult after oral administration of CKD-383 and co-administration of CKD-501, D745, D150.",COMPLETED,,2021-04-16,2021-05-26,2021-05-20,INTERVENTIONAL,PHASE1,RANDOMIZED,CROSSOVER,NONE,TREATMENT,27,ACTUAL
NCT02132676,Shared Health Appointments and Reciprocal Enhanced Support,Peer Support to Enhance Diabetes Shared Medical Appointments: Examining Comparative Effectiveness in VA Health Systems,"The purpose of this study is to evaluate the effectiveness of a peer-to-peer program (P2P) in addition to Shared Medical Appointments (SMAs) compared to SMAs alone for the treatment of diabetes in five VA health systems, and to study the implementation process in order to gather information required to disseminate the program more broadly in the VHA system.","Providers are often unable to communicate as frequently as needed with diabetes patients who have poor risk factor control and face significant self-management challenges. Moreover, many VA patients face barriers to attending frequent face-to-face visits. This project will evaluate the implementation of a novel program found in a recent VA randomized, controlled trial to significantly improve VA patients' diabetes-specific social support, insulin starts, and glycemic control compared to usual nurse care management. The program uses periodic group sessions in conjunction with calls between paired patients with diabetes to promote more effective care management as well as peer-to-peer (P2P) communication among diabetes patients who both have poor glycemic control and are working on similar care goals. ""Peer buddies"" are encouraged to talk by phone at least weekly to provide mutual support and share their progress on meeting their self-management goals. The goal of this service is to enhance the effect of shared medical appointments (SMAs), a service model demonstrated to be effective in improving outcomes among patients with diabetes and other chronic conditions and now being widely implemented in VA. Based on the success of the efficacy trial of this intervention, the investigators now seek to evaluate a wider-scale implementation of this program. During implementation of the P2P program in conjunction with shared medical appointments (SMAs) in five diverse VA facilities, the investigators will evaluate the effectiveness of SMAs alone and SMAs+P2P compared to usual care, and study the implementation process in order to gather information required to disseminate the program more broadly in Veterans Health Administration (VHA).",COMPLETED,,2016-04-25,2019-07-30,2019-06-28,OBSERVATIONAL,,,,,,1536,ACTUAL
NCT05607576,Dexcom G6 for Total Pancreatectomy With Islet Autotransplantation (TPIAT) Patients,Accuracy of Dexcom G6 After Radiation Exposure-A Cross Sectional and Longitudinal Analysis,A single-center prospective trial on the effects of standard of care radiation exposure on the Dexcom G6 continuous glucose monitoring (CGM) device.,"To determine if standard of care radiation exposure longitudinally effects the accuracy and precision of the G6 transmitter in the post TPIAT in-patient population.

Reduce burden for patients to remove and waste a functional and expensive Dexcom G6 CGM for radiologic procedures.",COMPLETED,,2022-03-01,2024-05-01,2023-10-20,INTERVENTIONAL,NA,NA,SINGLE_GROUP,NONE,OTHER,18,ACTUAL
NCT01712594,Safety and Effectiveness Study of a Closed Loop System Maintaining Patients' Glucose Levels During an Overnight Period,Feasibility and Safety of a Closed Loop Insulin Delivery System (Aka AAGC) With an Artificially Induced Calibration Error During the Overnight Period,"Currently, patients diagnosed with type 1 diabetes rely on either finger stick or sensor glucose readings when making their insulin dosage decisions. Designing a computerized system that mimics the way insulin is produced naturally in a person who does not have type 1 diabetes holds many challenges; all of which cannot be addressed in just one study. The purpose of the Medtronic Overnight Closed Loop study is to assess the performance of a system designed to automatically infuse the correct insulin dose during the hours that the patient is sleeping.

The system consists of an insulin pump that provides insulin to the patient through an infusion set. A sensor inserted just under the patient's skin measures glucose levels and a transmitter sends this information to the pump. To enable the sensor to register the glucose information correctly, it must be set (calibrated) by a finger stick blood glucose 3-4 times a day. In the commercially released system, the physician would recommend the continuous background (basal) insulin rates and the patient would be required to make decisions regarding extra insulin (bolus) for meals or as a response to high glucose levels.

In the Closed Loop System, a mobile control system is added to these devices. This consists of an Android phone, a closed loop algorithm and a translator. This system is designed to translate the sensor information and direct the pump to provide the required dosage of insulin automatically without requiring input from the patient.

Reliable calibration has proved challenging, and so it is important that the system function safely, even when calibration is inaccurate. In this study, a calibration error will be introduced under very controlled circumstances. This testing will identify if the system can maintain acceptable overnight glucose levels, regardless of whether or not calibration is ideal.",,COMPLETED,,2013-05,2014-12,2013-12,INTERVENTIONAL,NA,NON_RANDOMIZED,CROSSOVER,NONE,TREATMENT,9,ACTUAL
NCT00264394,Cardiovascular Risk Factor Management in HIV Infection,Efficacy of a Computerised Physician Reminder System to Control Cardiovascular Risk Factors in HIV-infected Patients Receiving Antiretroviral Therapy: A Nested Randomised Controlled Cluster Trial Within the Swiss HIV Cohort Study,"There is growing evidence that antiretroviral therapy (ART) increases the risk of coronary heart disease (CHD) through metabolic side effects, such as dyslipidemia, insulin resistance, and type II diabetes. Prevalence of risk factors for CHD in HIV-infected individuals receiving ART in the Swiss HIV Cohort Study (SHCS) is high. This cluster randomised controlled trial is nested into the SHCS and will investigate whether physicians randomised to the routine provision of risk profiles from their patients receiving ART will improve the management of risk factors in HIV-infected patients compared to control physicians not routinely receiving such information. Risk profiles will be generated by the SHCS data center and provided to clinicians in all study centers.","Evidence from the D.A.D. study, an international cohort study which includes a large proportion of SHCS patients, suggests that exposure to antiretroviral therapy (ART) increases the risk of coronary heart disease (CHD) most likely due to ART induced metabolic changes like dyslipidemia, insulin resistance, and type II diabetes. The exact mechanisms for these metabolic changes and whether specific classes or combinations of ART are causally related to these changes are not known. Of males aged \< 40 and \> 40 years in the SHCS, 8.8% and 32.5% are at moderate (10% - 20%) and 1.7% and 6.9% at high (≥ 20%) risk of CHD in 10 years according to the Framingham algorithm. The overall percentage at moderate and high 10-year risk of CHD was 14.9% and 3.0%, respectively. Therefore, an intervention to reduce CHD risk among individuals at high risk for CHD is warranted. We propose a randomised controlled cluster intervention trial to reduce total cholesterol in all HIV-infected individuals in the SHCS (primary endpoint) and in those with greater than or equal to 10% 10 year risk of CHD based on the Framingham score (secondary endpoint). The intervention is the receipt of structured continuously updated information on CHD risk factors and treatment of CHD risk factors of HIV-infected patients. Randomisation will be done at the physician level and stratified by centre (7 centres of the SHCS, outpatient clinic or hospital), and size of patient volume for registered private practices. For physicians randomised to the intervention group, a flow sheet with information on risk factors and treatment status of CHD will be provided for each of their patients every 6 months by the SHCS data centre. Each centre and each physician treating SHCS patients will receive internationally and locally approved guidelines for the management of risk factors for CHD in HIV-infected patients. The intervention will be limited to 18 months. Our goal is a 7% reduction in total cholesterol (primary endpoint) between the intervention and the control group in the entire cohort. With alfa-error of 5%, power of 80% and a loss to follow-up of 10%, 408 patients per arm will be needed. Sample size calculations adapted to the cluster design of the trial show that we have sufficient power to detect a 12% reduction in total cholesterol in patients receiving ART and at moderate to high risk of CHD. Further secondary endpoints are a reduction of systolic and diastolic blood pressure and of overall Framingham risk score. We will additionally monitor whether changes in ART due to high risk of CHD, or treatment of CHD risk factors decreases the proportion of patients with non-sustained control of HIV-viremia. Data from this nested cluster trial will provide important information as to whether provision of an individual's CHD profile will improve monitoring and reduce CHD risk factors in HIV-infected patients in the SHCS.",COMPLETED,,2006-07,2010-02,2008-10,INTERVENTIONAL,PHASE4,RANDOMIZED,PARALLEL,NONE,PREVENTION,4097,ACTUAL
NCT06526494,Metformin and Vascular Function in Prediabetes,Metformin and Vascular Function in Prediabetes,"The goal of this clinical trial is to investigate whether metformin improves vascular function in individuals with prediabetes. The main questions it aims to answer are:

1. Does metformin improve large conduit artery endothelial function in individuals with prediabetes?
2. Does metformin improve microvascular endothelial function in individuals with prediabetes?

Researchers will compare metformin to a placebo to see if metformin improves vascular function in prediabetes.

The trial duration is 12 weeks. Participants will take metformin or a placebo once a day for 2 weeks. After 2 weeks, participants will take metformin or a placebo twice a day for the remaining 10 weeks. There will be a screening visit, two baseline visits, a 4-week safety visit, and two 12-week end-of-study visits. Adherence will be calculated from pill count and adverse events will be quantified via a questionnaire.","Prediabetes affects approximately 98 million people in the United States and significantly elevates the risk of cardiovascular disease (CVD) and progression to type-2 diabetes. Endothelial dysfunction, characterized by reduced nitric oxide bioavailability, is a key subclinical risk factor contributing to the increased CVD risk in prediabetes. Additionally, endothelial dysfunction exacerbates insulin resistance and hyperglycemia, further elevating the likelihood of progression to overt diabetes. Thus, targeting endothelial dysfunction in prediabetes presents a strategic opportunity to mitigate the risks of both CVD and overt diabetes.

Hyperglycemia-induced reactive oxygen species (ROS) generation reduces nitric oxide bioavailability, driving endothelial dysfunction in prediabetes. Therefore, interventions that lower hyperglycemia could decrease ROS production, enhance nitric oxide bioavailability, and improve endothelial function in prediabetes. Metformin, a first-line anti-diabetic agent, lowers hyperglycemia by reducing hepatic glucose output and enhancing insulin-mediated glucose uptake. Despite its established vascular benefits in diabetes, the effects of metformin on endothelial function in prediabetes remain unexplored.

This study will enroll 30 individuals in a randomized, double-blind, placebo-controlled clinical trial utilizing innovative methodologies to elucidate the vascular benefits of metformin in prediabetes. Specifically, the investigators will assess 1) large conduit artery endothelial function, and 2) cutaneous microvascular endothelial function in prediabetes. By investigating these mechanisms, the investigators aim to provide critical insights into metformin's potential to reduce CVD risk and prevent the progression to diabetes in individuals with prediabetes.",RECRUITING,,2024-11-13,2026-10-01,2026-10-01,INTERVENTIONAL,PHASE2,RANDOMIZED,PARALLEL,QUADRUPLE,TREATMENT,30,ESTIMATED
NCT04222894,Hospital Workplace Nutrition Study,Hospital Workplace Nutrition Study (Sibley Memorial Hospital),"The purpose of this study is to evaluate the effects of a plant-based diet on body weight, blood pressure, and plasma lipid concentrations, as part of a hospital workplace program.","Using a randomized controlled trial design, participants will be randomly assigned to either a plant-based or a control diet for 12 weeks. T Before and after each intervention period, the investigators will measure participant body weight, blood pressure, and plasma lipid concentrations.",COMPLETED,,2020-06-26,2021-09-30,2021-09-30,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,NONE,TREATMENT,22,ACTUAL
NCT03601494,Perineural Platelet-rich Plasma for Diabetic Neuropathy Pain,Perineural Platelet Rich Plasma for Pain and Disability Management in Diabetic Peripheral Neuropathy,Peripheral neuropathy is very common in diabetes mellitus (DM). Till now there is no available effective therapy for this pathology. Objective: To evaluate the clinical effect of perineural platelet-rich plasma (PRP) injection as a treatment of diabetic peripheral neuropathy (DPN).,"Diabetic Peripheral neuropathy (DPN) is a common complication of diabetes mellitus (DM). Among several complications that contribute to reduce patient's quality of life and life expectancy diabetic neuropathy (DN) generalized or focal leads to an impaired life quality.

The clinical symptoms of DPN range from pain and burning sensations, more at rest or at night; to hypoesthesia or paresthesia, and or numbness.

Different types of peripheral neuropathy are observed in diabetes, axonal or demyelination or both can be present, involves myelinated and un-myelinated, large and small fibers. Nerve conduction studies can detect these changes. Till now, there is no effective therapy for the treatment of DPN.

Since 1950 Platelet-rich plasma (PRP) has been used in dermatology and oral maxillofacial surgery, but its role as an effective alternative treatment in many other clinical applications has been increased over the last years.

Platelets contain more than 1100 proteins, include enzymes, enzyme inhibitors, growth factors, immune messengers, and other bioactive compounds which play a role in tissue repair and wound healing.

Autologous platelet-rich plasma found to promote axon regeneration in studies involving animal models. Platelet derived angiogenesis factors are capable of stimulating new capillary growth by inducing migration of endothelial cells. It was suggested that this was the mechanism by which platelet factors influence the process of angiogenesis and revascularization.",COMPLETED,,2017-02-01,2018-02-18,2017-11-22,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,SINGLE,TREATMENT,60,ACTUAL
NCT02120794,Threshold Suspend in Pediatrics at Home,"Multi-Center, Prospective, Observational Study of the TS (Threshold Suspend) Feature With a Sensor-Augmented Pump System in Pediatric Patients With Type 1 Diabetes","The study objective is to demonstrate that home use of Threshold Suspend (TS) is not associated with glycemic deterioration in pediatric patients with type 1 diabetes, as measured by change in A1C.","This study is a longitudinal, multi-center trial that aims to observe the Threshold Suspend (TS) feature with a sensor-augmented insulin pump in patients 7-15 years with Type 1 diabetes. The study will measure the change in A1C from baseline over a period of one year while subjects are wearing the study pump.",COMPLETED,,2014-06,2017-06-16,2017-06-16,INTERVENTIONAL,NA,NA,SINGLE_GROUP,NONE,TREATMENT,194,ACTUAL
NCT03203694,Effects of Walking and Heating on Vascular Function in Diabetic Patients,Restoring Vasodilator Actions of Insulin in Patients With Type 2 Diabetes,The purpose of the present study is to determine the effects of increased walking and lower body heating on leg vascular function in patients with type 2 diabetes (T2D).,"The notion that habitual aerobic exercise increases insulin-induced vasodilation is largely founded on rodent studies, hence the urgent need for human studies, especially in patients with type 2 diabetes (T2D). For example, it remains unknown if increased walking, the most common form of physical activity, enhances skeletal muscle vasodilator actions of insulin in T2D. In addition, the molecular mechanisms by which exercise improves vasoreactivity to insulin have not been examined in humans. The investigators propose that in T2D patients who are sedentary (i.e., the vast majority), increased leg blood flow with walking or local heating signifies a vital strategy to correct vascular insulin resistance. This study will establish whether increased physical activity and associated hemodynamic forces (e.g., shear stress) are a direct form of vascular medicine in humans.",COMPLETED,,2017-12-04,2022-03-10,2022-03-10,INTERVENTIONAL,NA,NON_RANDOMIZED,PARALLEL,NONE,TREATMENT,99,ACTUAL
NCT06545994,A Prospective Cohort Study on the Serum Kisspeptin Levels Throughout Pregnancy in PCOS,A Prospective Cohort Study on the Dynamic Monitoring of Serum Kisspeptin Levels Throughout Pregnancy and Exploring Its Predictive Value for Gestational Diabetes Mellitus in PCOS Patients,The current study aims to investigate the dynamic serum kisspeptin levels throughout pregnancy and to explore its predictive value for GDM in PCOS.,"The current prospective cohort study aims to investigate the dynamic serum kisspeptin levels in the patients with polycystic ovary syndrome (PCOS) at different trimesters of pregnancy, to analyze the associations between serum kisspeptin, insulin, glucose and testosterone, and to explore the predictive value of kisspeptin for GDM and other complications in PCOS patients.",RECRUITING,,2024-06-28,2026-06-30,2025-12-31,OBSERVATIONAL,,,,,,180,ESTIMATED
NCT01093794,Bioequivalence Study of Sitagliptin/Metformin Combination Tablet (MK0431A-122),A Bioequivalence Study With Two Tablet Strengths of the Final Market Image (FMI) Sitagliptin/Metformin Fixed Dose Combination (FDC) Tablet,"This study will test the hypothesis that the Final Market Image (FMI) sitagliptin/metformin 50 mg/500 mg and 50 mg/850 mg (Fixed Dose Combination) FDC tablet and co-administration of corresponding doses of sitagliptin and China-sourced metformin as individual tablets will be bioequivalent based on assessment of the AUC(0-t) and Cmax, for both sitagliptin and metformin.",,COMPLETED,,2010-04,2010-06,2010-06,INTERVENTIONAL,PHASE1,RANDOMIZED,CROSSOVER,NONE,TREATMENT,28,ACTUAL
NCT01061060,The Effect of Prostaglandin I2 on the Endothelial Cell Function Disorder in Type 2 Diabetes Mellitus Patients,"The Effect of Prostaglandin I2 (Beraprost Na), Administered Orally for Eight Weeks, on the Endothelial Cell Functional Disorder in Type II Diabetes Mellitus Patients With Symptoms of a Minute Peripheral Blood Flow Disorder","This study attempts to examine the effect of oral prostaglandin I2 (Beraprost Na), administered for eight weeks, on the endothelial cell functional disorder among asymptomatic high risk diabetes mellitus patients.","This study plans to include those subjects who have complaint of peripheral microvascular symptoms but have evidences of having neither a coronary arterial disease nor a peripheral arterial disease and show normal findings in the vascular stiffness test (PWV and ABI)) and plethysmography of the legs (PVR)) ,among Type II diabetes mellitus patients of forty-five (45) years old or older, This study is conducted by using a randomized double blind method. These drugs are distributed through a pharmacy in the clinical study center and administered randomly for eight weeks while this study allots patients by using a double blind method. Beraprost Na is administered along with a placebo that was manufactured by the same manufacturer to have the identical exterior look and weight of Beraprost Na. After eight weeks of drug administration, this investigation attempts to verify symptomatic improvement and change in the endothelial function by using VENDYS® and ICG perfusion imaging.",COMPLETED,,2010-01,2010-10,2010-10,INTERVENTIONAL,PHASE4,RANDOMIZED,PARALLEL,QUADRUPLE,TREATMENT,110,ACTUAL
NCT00767260,Bone Marrow Mononuclear Cell and Hyperbaric Oxygen Therapy in Diabetes Mellitus,Autologous Bone Marrow Mononuclear Cell Infusion With Hyperbaric Oxygen Therapy in Type 2 Diabetes Mellitus,"There were evidences that the non-immune mediated inflammatory pathways of cell damage occurred in vitro in human islets upon hyperglycemia in type 2 diabetes mellitus. Autologous stem cell therapies were an emerging set of therapies that showed promise with a low side effect profile. we hypothesized that infusion of mononuclear cells from buffy coat obtained from bone marrow might provide multiple signals for regeneration and inflammation-induced lesion recovery of local tissues, of which the effect might be maximized by intra-arterial pancreatic infusion through angiography and combination with hyperbaric oxygen therapy.

This trail includes a foregoing sub-trial that investigate the feasibility and safety of a novel method for massive bone marrow collection. The traditional BM collecting procedure is unfavorable because it yields minor bone marrow. Studies have shown that physiological exercise can increase bone marrow blood flow, which might facilitate BM collection.

We plan to include a total of 60 patients with type 2 diabetes and randomly assign them to either a control group or an exercise group (n =30 each). The patients in the exercise group exercised 30 minutes before the operation. All patients underwent routine surgical care. The collected BM volume, operation time, collecting speed , puncture times and pain scores during the operation were recorded. Bone marrow samples were tested for CD34+ flow cytometry and whole blood cell count.",,COMPLETED,,2008-03,2015-03,2012-03,INTERVENTIONAL,PHASE1|PHASE2,RANDOMIZED,FACTORIAL,NONE,TREATMENT,82,ACTUAL
NCT02476760,Incretin-based Drugs and Acute Pancreatitis,The Use of Incretin-based Drugs and the Risk of Acute Pancreatitis in Patients With Type 2 Diabetes,"The purpose of this study is to determine whether incretin-based drugs (used to treat type 2 diabetes) taken either alone or in combination with other anti-diabetic drugs are associated with an increased risk of acute pancreatitis (AP) compared to other combinations of oral hypoglycemic agents (OHA).

The investigators will carry out separate population based cohort studies using administrative health databases in six jurisdictions in Canada, the US, and the UK. Cohorts will be defined by the initiation of a new anti-diabetic drug when incretin-based drugs entered the market, with follow-up until hospitalization for AP. The results from the separate sites will be combined to provide an overall assessment of the risk of AP in users of incretin-based drugs and by class of incretin-based drugs.","The study objective is to determine whether the use of incretin-based drugs, compared with the use of oral anti-diabetic drug combinations, is associated with an increased risk of acute pancreatitis (AP) in routine clinical practice. A common-protocol approach will be used to conduct retrospective cohort studies using administrative health care data from six jurisdictions (the Canadian provinces of Alberta, Manitoba, Ontario, and Saskatchewan, as well as United States (US) MarketScan and the United Kingdom (UK) Clinical Practice Research Datalink \[CPRD\]). Briefly, the Canadian databases include population-level data on physician billing, diagnoses and procedures from hospital discharge abstracts, and dispensations for prescription drugs. Ontario data will be restricted to patients aged 65 years and older as prescription data are not available for younger patients. The CPRD is a clinical database that is representative of the UK population and contains the records for patients seen at over 680 general practitioner practices in the UK; these data will be linked to the Hospital Episode Statistics (HES) database, which contains in-hospital diagnosis and procedure data. US MarketScan includes individuals and their dependents covered by large U.S. employer health insurance plans, and government and public organizations.

Study population

In each jurisdiction, the investigators will assemble a base cohort that includes all patients with a first-ever prescription for a non-insulin anti-diabetic drug, including biguanides, sulfonylureas, thiazolidinediones, DPP-4 inhibitors, GLP-1 analogs, alpha-glucosidase inhibitors, meglitinides or combinations of these drugs from the earliest availability of data at each site to the last date of availability of data. The date of prescription (for the CPRD) or dispensation (for all other sites) of the first-ever non-insulin anti-diabetic drug will define the date of base cohort entry. From this base cohort, a study cohort will be created including all patients who initiated a new anti-diabetic drug class during the year in which incretin-based drugs entered the market in each jurisdiction or any time thereafter. These new users consist of both those who are newly-treated for diabetes, as well as those who switch to or add on a new anti-diabetic drug class not included as part of their previous treatment history. The date of study cohort entry is defined by the prescription date of the newly-prescribed drug class. Patients in the study cohort will be followed from the date of study cohort entry until an event (defined below) or censoring due to death, departure from the database, loss of continuous health plan or drug plan enrolment, entry into a long-term care facility, an incident diagnosis of HIV or new prescription of HAART, or the end of the study period (June 30, 2014 or the last date of data availability at that site), whichever occurs first.

Case-control selection

The cohort defined above will be analyzed using a nested case-control analysis, where cases are defined as a hospitalization for AP. Risk set sampling will be used to randomly select up to 20 controls for each case, matched on sex, age (± 365 days), date of study cohort entry (± 180 days), duration of treated diabetes (± 90 days), and duration of follow-up in days.

Exposure assessment

Current exposure to an anti-diabetic drug will be defined as any prescription whose duration plus a 30-day grace period overlaps the index or event date. Current exposure will be classified hierarchically based on the following five mutually-exclusive categories: 1) incretin-based drugs; 2) insulin; 3) ≥2 oral anti-diabetic drugs used in combination therapy; 4) oral anti-diabetic drug monotherapy; and 5) no current exposure to an anti-diabetic drug. Oral anti-diabetic drugs used in combination will serve as the primary reference category as incretin-based drugs are second- to third-line therapy and thus used at a comparable point in the disease management.

Statistical analyses

Conditional logistic regression will be used to estimate odds ratios (ORs) and corresponding 95% confidence intervals (CIs) of the association of hospitalization for AP, comparing incretin-based drugs to current use of oral anti-diabetic drug combinations. This is considered the primary analysis. Secondary analyses will include sub-classifying current users of incretin-based drugs by type (i.e., DPP-4 inhibitor vs GLP-1 analog) and duration of current use (≤ 365 days, 366-729 days, and ≥730 days). The potential presence of effect modification by history of acute pancreatitis will also be examined. In addition, seven sensitivity analyses will be conducted; all defined a priori, to assess the robustness of the results. Finally, all site-specific estimates will be meta-analyzed using random-effects models with inverse variance weighting, with fixed-effects analyses conducted as sensitivity analyses. The amount of between-site heterogeneity will be estimated using the I square statistic.",COMPLETED,,2014-03,2015-04,2015-04,OBSERVATIONAL,,,,,,1417914,ACTUAL
