nct_id,brief_title,official_title,brief_summary,detailed_description,overall_status,why_stopped,start_date,completion_date,primary_completion_date,study_type,phases,allocation,intervention_model,masking,primary_purpose,enrollment_count,enrollment_type
NCT00005460,Predictors of Cardiovascular Disease in the Elderly,,To evaluate factors associated with cardiovascular morbidity and mortality in a cohort of 795 men and women aged 75 years or older at the time of a comprehensive examination conducted between 1984 and 1987.,"BACKGROUND:

The study was needed because evidence in 1991 suggested that cardiovascular risk factors which had been identified by studies of middle-aged populations did not have the same predictive value in the elderly; especially the ""oldest old"" aged 75 and above.

DESIGN NARRATIVE:

The study analyzed data that had been collected over the years. At the time of the analysis, mortality follow-up was complete for over 99 percent of subjects, and incident morbidity information was available for myocardial infarction, coronary bypass surgery and stroke. The database included measurements which allowed: 1) prospective analyses of the effects of putative cardiovascular risk factors on disease incidence in the elderly, 2) prospective analyses of the impact of change in risk factors on events in the elderly, 3) exploration of risk factors not classically associated with cardiovascular events in younger populations but which may be important in the very old, and, 4) cross-sectional description of putative risk factors in an aged population.

The study completion date listed in this record was obtained from the ""End Date"" entered in the Protocol Registration and Results System (PRS) record.",COMPLETED,,1991-01,1992-12,,OBSERVATIONAL,,,,,,0,
NCT00267176,Safety and Efficacy of Lumiracoxib in Patients With Osteoarthritis and With Controlled Hypertension,"A 4-week, Multicentre, Randomized, Double-blind, Double-dummy, Parallel Group Ambulatory Blood Pressure Monitoring Study to Investigate Whether Treatment With Lumiracoxib 100 mg Once Daily Results in an Improved 24-hour Blood Pressure Profile Compared to Ibuprofen 600 mg Three Times a Day in Osteoarthritis Patients With Controlled Hypertension",This study will investigate the effect on ambulatory blood pressure of lumiracoxib 100 mg once daily versus ibuprofen 600 mg three times a day in osteoarthritis patients with controlled hypertension.,,COMPLETED,,2005-11,,2006-09,INTERVENTIONAL,PHASE4,RANDOMIZED,PARALLEL,DOUBLE,TREATMENT,1020,
NCT01968876,Is a Smartphone Application Effective as an Oral Medication Adherence Aid,Is a Smartphone Application Effective as an Oral Medication Adherence Aid,"This research will act as a pilot study that will be conducted to determine the effectiveness of a smartphone medication adherence application on adherence to oral hypertensive, diabetic, and dyslipidemic medications using a prospective randomized design. Subjects will be recruited from the University of Arkansas for Medical Sciences (UAMS) Internal Medicine Clinic North, and the study data will be collected using only subject self-reports and subject pharmacy records.",,TERMINATED,Study had a minor contingency that could not be resolved with the IRB.,2013-10-30,2017-11-14,2017-11-14,INTERVENTIONAL,EARLY_PHASE1,RANDOMIZED,PARALLEL,NONE,SUPPORTIVE_CARE,68,ACTUAL
NCT02512276,Tele-Pharmacy Intervention to Improve Treatment Adherence,The Study of a Tele-pharmacy Intervention for Chronic Diseases to Improve Treatment Adherence (STIC2IT),"The purpose of this cluster randomized controlled trial is to evaluate whether a novel tele-pharmacist-based intervention for patients with hyperlipidemia, hypertension, and diabetes improves medication adherence, disease control, and patients' understanding of their treatment.","Long-term adherence to evidence-based medications remains exceptionally poor. Half of all patients become non-adherent within a year of treatment initiation. Interventions that improve medication adherence may have important clinical benefits across large populations, and may even be cost-saving by reducing rates of costly and morbid clinical outcomes such as myocardial infarction and stroke.

The Study of a Tele-pharmacy Intervention for Chronic diseases to Improve Treatment adherence (STIC 2 IT) is a cluster randomized controlled trial (RCT) evaluating whether a novel tele-pharmacist-based intervention improves medication adherence and disease control among individuals with hyperlipidemia, hypertension, and diabetes who are nonadherent to their medications and who have poor or worsening disease control. The intervention consists of a brief telephonic consultation with a clinical pharmacist using behavioral interviewing techniques tailored to patient's level of health activation and progress reports of medication-taking and disease control. Based on the barriers identified during the consultation, patients will be offered more intensive support including reminder and motivational text-messages, video visits and pillboxes. Potentially eligible patients will be identified using data from paid-prescription claims data and the electronic health record. The study is being conducted at 14 practice sites in a large multi-specialty group practice with approximately 250 primary care physicians. Practice sites will be randomized to intervention or control. In intervention sites, the primary care physicians of potentially eligible patients will be asked whether they would like patients to be enrolled in the intervention.",COMPLETED,,2015-08,2017-10,2017-08,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,NONE,HEALTH_SERVICES_RESEARCH,4078,ACTUAL
NCT01406327,Drug Use Investigation for VOLIBRIS® (Ambrisentan) (Pulmonary Arterial Hypertension),Drug Use Investigation for VOLIBRIS® (Ambrisentan) (Pulmonary Arterial Hypertension),"The objective of this post-marketing surveillance study is to evaluate the incidence of adverse events in Japanese subjects with pulmonary arterial hypertension treated with ambrisentan basd on prescribing information under the conditions of general clinical practice and also to grasp the following items;

1. Unknown adverse drug reactions (ADRs)
2. Incidence of ADRs to medical products in actual clinical practice
3. Factors influencing safety of ambrisentan
4. Factors influencing efficacy of ambrisentan
5. Prognosis of subjects as well as efficacy and safety of ambrisentan in long-term use (VOLIBRIS® is a trademark of Gilead Sciences, Inc,. that GSK uses under license.)",,COMPLETED,,2010-12-14,2020-02-28,2020-02-28,OBSERVATIONAL,,,,,,900,ESTIMATED
NCT02449460,Cardiovascular Epidemiology in Russian Federation,Multicenter Observational Study of Epidemiology of Cardiovascular Diseases and Risk Factors in Different Regions of Russian Federation,The study addresses epidemiology of cardiovascular risk factors and major cardiovascular diseases in Russian Federation (urban and rural population). 12 regions of 1600 participants in each will be included.,"Plasma lipids and fasting glucose, heart rate and blood pressure, anthropometry, smoking and alcohol questionaries, nutrition, sleep quality, stress will be assessed. ECG records are obtained form all participants. Subclinical target organ damage (carotid and periferal atherosclerosis, pulse wave velocity) will be measured in selected sites. Brain natriuretic peptide, adipose tissue cytokines, hsCRP and genetic markers are also under evaluation",UNKNOWN,,2012-07,2022-12,2021-03,OBSERVATIONAL,,,,,,18000,ESTIMATED
NCT04607876,Family at Risk Study,Family at Risk Study,"Atherosclerotic cardiovascular disease (ASCVD) risk factors include hypertension as a key risk factor, as well as hyperlipidemia, diabetes, smoking, obesity, diet, inactivity, family history and age. These are highly prevalent in the US population with risk factor control far from optimal.1-3 Hypertension affects approximately 30% of adults and the US Preventive Services Task Force (USPSTF) supports population screening.4 Many individuals have multiple risk factors, with declining rates of control with an increasing numbers of risk factors,5 but greater benefit through the control of multiple risk factors.6 Prior approaches to primary and primordial ASCVD risk mitigation generally fail to target motivated populations for identification and modification of risk factors. Data from the ongoing project C3FIT has shown first-degree relatives of a stroke patient are such a highly motivated population, having seen the end result of failed ASCVD risk control in their relative. Also, family history of stroke or heart disease is an independent risk factor for ASCVD including stroke and heart attack7-11 and there is a family risk-factor clustering putting this group at higher risk.12-14 However, current clinical practice does not seize the opportunity to assess and intervene on the family members of individuals with stroke or CAD despite their being enriched with individuals at elevated risk and high motivation to reduce that risk.

The Family at Risk (FAR) Trial targets this high-risk/high-motivation population of the biological offspring and siblings of an index stroke patient. FAR will evaluate two strategies for risk factor control: 1) FAR-Education/Coaching Arm (FAR-EC Arm): providing education from the American Heart/American Stroke Association (AHA/ASA) and coaching on risk factor control, versus 2) FAR-Enhanced Intervention Arm (FAR-EI Arm): the education and coaching strategy described above plus a combined virtual and in-person m-health management strategy to modify ASCVD risk factors using HealthStream/Harmonize technology. This supplemental management includes a home-based and family-focused participant-centric strategy for identification of ASCVD risk factors, education tailored to participant needs, and implementation of a technology-enabled m-health management strategy. This management strategy, known as ""Harmonize"" was shown to efficiently manage risk factors in Project Trident (Remote Patient Monitoring Pilot for High Risk Patients, IRB#: 2018-0063-HCP; Nov 2018 - Nov 2020) that aimed to improve control of cardiovascular risk factors in an eldery (mean age = 79 years), racially mixed, primary prevention population (Pulicharam, publication in process).

Adoption of research into a clinical environment depends not only on the efficacy of the therapy, but the quality of the evidence supporting its utilization, and the acceptance of the therapy to patients and caregivers. Major national groups have low level evidence supporting real world approaches to management of these risk factors (USPSTF recommendations ""Insufficient"" or ""B"" or ""C""). While specifically not developing a guideline, FAR seeks to fill that gap with high quality research data that will inform guidelines and health system approaches to primary prevention, and assess the acceptability of approaches to the affected participant population; leading to dissemination of study results to a real-world setting. By incorporating input from patients, physicians (internal medicine, primary care, and neurology), nurses, and the AHA in the design, implementation, and dissemination of study results, study investigators anticipate good acceptance of study results. FAR will inform key stakeholders (stroke patients, their first-degree relatives, and the healthcare system) regarding the prevalence and impact of family history as an ASCVD risk factor, and how best to mitigate that risk. This effort will be conducted in two phases. During the feasibility phase, the relatives of stroke patients will be assessed regarding their current level of recognition of risk, their willingness to engage in risk measurement, the feasibility of remote monitoring, educational and behavioral factors that would lead to behavior change. Simultaneously, primary care physicians (PCPs) will be assessed regarding perceptions of care gaps, feasibility of use of the chronic disease management technology,20 and design features that might present issues; with development and testing of educational and motivational materials and content. The full-study phase will consist of monitoring the longitudinal thread of integration of the feasibility findings into the main project; initiating the final protocol and assess outcomes; and, activating the Engagement Committee for input into identified study issues.",,WITHDRAWN,Study not funded.,2021-10,2026-10,2026-10,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,SINGLE,PREVENTION,0,ACTUAL
NCT00469027,Pulmonary Hypertension: Assessment of Cell Therapy,Phase I Trial to Establish Safety of Autologous Progenitor Cell-based Gene Therapy Delivery of heNOS in Patients With Severe Pulmonary Arterial Hypertension(PAH)Refractory to Conventional Treatment,The primary objective is to establish the safety of autologous progenitor cell-based gene therapy of heNOS in patients with severe Pulmonary Arterial Hypertension(PAH) refractory to conventional treatment.,"This is a two centre, phase I clinical trial. A total of 18 patients will be studied using an open-label, dose escaling protocol; three patients will be entered into each of the five dosing panels. An additional three patients will be entered into the final dose panel to establish safety at the maximum tolerated dose.",COMPLETED,,2006-05,2012-07,2012-07,INTERVENTIONAL,PHASE1,NA,SINGLE_GROUP,NONE,,7,ACTUAL
NCT06790927,Standardized Antihypertensive Treatment Protocol,A Cluster Randomized Controlled Trial on a Standardized Antihypertensive Treatment Protocol,"Study name: A cluster randomized controlled trial on a standardized antihypertensive treatment protocol.

Objective: To evaluate a simple treatment protocol for China in a real clinic setting.

Study design: In this study, newly identified uncontrolled hypertension or monotherapy for patients with substandard blood pressure are sequentially enrolled and monitored for blood pressure in the office and at home. Randomization was carried out on a machine numeric table, one center with a small value assigned to the usual care group and one with a larger number was assigned to the standard treatment group.

Study population: Men and Women aged 18-80 years (n=400) meeting the inclusion/exclusion criteria.

Randomization and treatment: Randomization was carried out on a machine numeric table, one center with a small value assigned to the usual care group and one with a larger number was assigned to the standard treatment group. In the usual treatment group, the doctor prescribes medication for patients, and advise the patient to take the medication on time and follow-up every 3 months. The standard treatment group was followed up monthly, Amlodipine 5 mg is preferred for selected patients, and amlodipine 5 mg + irbesartan 150mg is used for those who do not meet blood pressure targets after 4 weeks of treatment, aftre one month amlodipine 10mg + irbesartan 300mg is used for those who do not meet blood pressure targets, for those whose blood pressure is still not up to standard after 4 weeks will be treated with amlodipine 10mg + irbesartan 300mg + hydrochlorothiazide 12.5mg.

Follow up: 6 months. Sample size: a total of 400 patients should be enrolled in the combination. Timeline: After obtaining the approval of Ethics Committee of Ruijin Hospital in November 2024, Patients enrollment will be performed between Feburary 2025 to Feburary 2026.","Study name: A cluster randomized controlled trial on a standardized antihypertensive treatment protocol.

Objective: To evaluate a simple treatment protocol for China in a real clinic setting.

Study design: In this study, newly identified uncontrolled hypertension or monotherapy for patients with substandard blood pressure are sequentially enrolled and monitored for blood pressure in the office and at home. Randomization was carried out on a machine numeric table, one center with a small value assigned to the usual care group and one with a larger number was assigned to the standard treatment group.

Study population: Men and Women aged 18-80 years (n=400) meeting the inclusion/exclusion criteria. Inclusion Criteria: (1) Age 18-80 years; (2) Newly identified or monotherapy patients with uncontrolled clinical blood pressure; (3) Systolic blood pressure≥140 mmHg and/or diastolic blood pressure≥90 mmHg; (4) Agree to participate in the trial and sign the informed consent form. Exclusion criteria: (1) The arm circumference is too large or too small (\<17cm or \>42cm) ; (2) suspected or definite secondary hypertension; (3) Combined with eGFR \< 30 ml/min/1.73m2 or end-stage renal disease; (4) Cardiovascular and cerebrovascular events have occurred in the past 3 months, such as myocardial infarction, stroke, acute heart failure, causes Unstable angina pectoris, hospitalization or revascularization of coronary artery disease or bypass graft surgery; (5) Combined with liver damage: aspartate aminotransferase \[AST\] or alanine aminotransferase \[ALT\] or total bilirubin at 2 times or more of the upper limit of normal; (6) Concomitant physical diseases with survival expectations of less than 3 years, or tumors diagnosed in the past 2 years and requiring treatment; (7) The investigator assessed that participation in the study was unfavorable to the subject.

Randomization and treatment: Randomization was carried out on a machine numeric table, one center with a small value assigned to the usual care group and one with a larger number was assigned to the standard treatment group. In the usual treatment group, the doctor prescribes medication for patients, and advise the patient to take the medication on time and follow-up every 3 months. The standard treatment group was followed up monthly, Amlodipine 5 mg is preferred for selected patients, and amlodipine 5 mg + irbesartan 150mg is used for those who do not meet blood pressure targets after 4 weeks of treatment, aftre one month amlodipine 10mg + irbesartan 300mg is used for those who do not meet blood pressure targets, for those whose blood pressure is still not up to standard after 4 weeks will be treated with amlodipine 10mg + irbesartan 300mg + hydrochlorothiazide 12.5mg.

Follow up: 6 months. Sample size: At least 200 eligible patients should be enrolled in each group, a total of 400 patients should be enrolled in the combination.

Timeline: After obtaining the approval of Ethics Committee of Ruijin Hospital in November 2024, Patients enrollment will be performed between Feburary 2025 to Feburary 2026. Database construction and statistical analysis will be conducted at the same time, appropriate domestic and international conferences will be selected to publish the research results. The main results will be published in international professional medical journals.",NOT_YET_RECRUITING,,2025-02-24,2026-12-31,2026-12-31,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,NONE,TREATMENT,400,ESTIMATED
NCT03226327,A Pilot Trial of Manlikang in Reducing Salt Intake and Blood Pressure Among Patients With Hypertension,A Pilot Trial on Efficacy and Safety of a Formula Salt With Very Low Sodium (Manlikang) in Reducing Salt Intake and Blood Pressure Among Patients With Hypertension in Community,"This study is a single arm trial with before-after comparison design. Three groups of patients with hypertension will be recruited: not taking antihypertension drugs and having normal renal function, taking antihypertension drugs and having normal renal function, and having abnormal renal function without regards of antihypertension drugs use. Each group includes 30 patients. Based on renal function test, the investigators provide the Manlikang containing potassium chloride to patients with normal renal function, and provide the Manlikang not containing potassium chloride to patients with abnormal renal function. All hypertension patients will use the formula salt with very low sodium (Manlikang) for six weeks, and will be followed up at 1, 2, 4 and 6 weeks. The primary outcome will be the decrease of patients' systolic blood pressure at the end of the trial.",,COMPLETED,,2018-03-28,2018-07-30,2018-07-30,INTERVENTIONAL,NA,NA,SINGLE_GROUP,NONE,PREVENTION,43,ACTUAL
NCT03614260,The RADIANCE II Pivotal Study: A Study of the ReCor Medical Paradise System in Stage II Hypertension,The RADIANCE II Pivotal Study: A Study of the ReCor Medical Paradise System in Stage II Hypertension,"The objective of the RADIANCE II Pivotal study is to demonstrate the effectiveness and safety of the Paradise System in subjects with Stage 2 hypertension on 0-2 medications at the time of consent. Prior to randomization, subjects will be hypertensive in the absence of hypertension medication.",,ACTIVE_NOT_RECRUITING,,2018-12-14,2027-07,2022-12-21,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,DOUBLE,TREATMENT,225,ESTIMATED
NCT00857376,Dose Ranging Study of the Effects of Alpha Lipoic Acid on Oxidative Stress,Dose Ranging Study of the Effects of Alpha Lipoic Acid on Oxidative Stress,"Heart disease is the most common cause of death in the United States and it is commonly found in people with diabetes and high cholesterol. Inflammation is one mechanism by which diabetes and elevated cholesterol damage blood vessels. Inflammation can be increased by oxidative stress. This study will see if Alpha Lipoic acid, a potent antioxidant and over the counter product, reduces blood levels of markers of oxidative stress and inflammation when compared with placebo. Placebo is a substance that looks like the real product, but contains no active product.","This is a randomized study. A randomized study means you will be assigned by chance (like the toss of a coin) to one of four groups and receive either alpha lipoic acid (ALA or placebo (an inactive substance that looks like the real drug). In this study, there is a 1 out of 4 chance you will receive placebo. Three of the groups will receive different doses of ALA and one group will receive placebo only. The groups are: placebo only, 600 mg ALA, 1200 mg ALA, and 1800 mg ALA a day. At some point all study participants will receive placebo; sometimes the pills will be ALA and sometimes they will be placebo. You will not know which you are taking on any given day.

This study is also double-blinded, which means that you, the study doctor, and the Sponsor will not know until the end of the study whether you are receiving ALA or placebo only. Your study doctor can find out if you are receiving ALA or placebo if needed in an emergency.

If you agree to be in this study, you will be asked to come in for up to 6 visits in 12 weeks. You should be fasting before some of these visits. Fasting means that you should have nothing to eat or drink, except water with your usual morning medications, for 10 hours before your scheduled study visit. The study staff will go over this with you each time.

Visit 1-Screening: (about 3 hours)

• Please fast before this visit

In order to find out if you qualify to take part in the study, you will have the following tests and procedures done during this visit including:

* Your health history will be taken
* Your height, weight, and blood pressure will be measured
* You will have an electrocardiogram (ECG)
* You will give fasting blood samples of about 3-5 tablespoons and urine samples
* If you are female and can have children, you will be given a urine pregnancy test
* You will take a glucose tolerance test (GTT) A dietitian will briefly discuss your diet and exercise. An ECG will be done to measure your heart function. ECG measures the electrical activity of your heart. You will be asked to lie down and small sticky pads will be placed on your arms, legs, and across your chest.

The GTT test involves collecting 1 blood sample before, and 4 samples up to 2 hours after, you drink a measured amount of glucose (a sugar) in a pleasant tasting liquid. You will have 2 tablespoons of blood drawn. An indwelling intravenous (IV) needle will be inserted into your vein for the 2-hour period so that individual needle sticks will not be needed.

Depending on the results of your blood and urine tests, you may be asked to come in for a second visit in about 1 week. The screening blood tests may provide you with information on your health that could be important to you, for example diagnosing diabetes.

VISIT 2: (about 1 hour)

• You do not have to fast for this visit and may take your morning medications as usual

You will have the following tests and procedures done during this visit including:

- You will meet with a dietician for an assessment of your eating habits. The dietitian will advise you on how to maintain a stable diet during the study.

* If your blood tests indicate that you have diabetes, you will receive instructions on diet and exercise to improve your blood sugar levels.
* If your HbA1c level is high, you will be given a home glucose monitoring device (glucometer) with instructions on its use for daily testing. HbA1c is a measure of average glucose levels over the prior few weeks.
* You will be given a 2-week supply of study drug and asked to stop any over- the-counter vitamins that you are taking until you have completed this study. We will provide 3 bottles of study medicine at a time. Each bottle will be uniquely identified for use in the morning, midday or evening. You will be asked to take 2 tablets from the morning bottle, then 2 from the midday bottle and 2 from the evening bottle. You will also be given a daily multivitamin to take. This will be a total of 7 tablets a day for 10 weeks.

All unused study drug should be returned when you come in for the next visit in 2 weeks. It is important that you are able to take all the study drug. If we find that you are unable to take most of the study drug, you will be removed from the study.

VISIT 3: (about 6-8 hours)

•

* Please be fasting and do not have alcohol or exercise for 48 hours prior to the visit. You may be asked to withhold some of your usual medicines on this day but bring the doses to the visit with you to be taken at a later time. You will have the following tests and procedures done during this visit including:
* Brachial artery ultrasound: This is a way to see how the walls of your arteries respond to change in blood flow. For this test, you will lie on a bed and we will take sound wave pictures of the artery in your elbow area. After the initial pictures, we will then inflate a blood pressure cuff on your upper arm for 5 minutes. As soon as the cuff is deflated more pictures of the same artery are taken. We will give then give you a pill called nitroglycerine to dissolve under your tongue. When the pill dissolves in a few minutes, final pictures of the same artery will be taken.
* The brachial test will be repeated 2 hours after a high fat meal is eaten. We will give the meal to you It will contain known amounts of fat,carbohydrates, and protein.
* Augmentation index: This is a test to see how stiff the walls of your artery may be. A small microphone will record the signal from the artery in your wrist for about 5 minutes.
* Several samples of blood (2 tablespoons) will be taken before you eat the high fat meal and when the second brachial test is completed. An indwelling IV needle may be inserted into your vein during this period so that individual needle sticks will not be needed.
* DEXA scan. DEXA is a 4-5 minute x-ray body scan that provides accurate body fat mass measurements.If you are a woman who can have children, you will have a urine pregnancy test. If you are pregnant you will NOT be able to have the DEXA scan.
* A dietician will assist you with food questionnaire about your usual diet.
* A 4-week supply of study drug will be given to you with instructions on how to take it. Please bring any remaining study drug bottles with you to your next visit.

Visit 4: telephone call. You will also be asked about your ability and willingness to continue to take the study medicine until the end of the study.

We will also ask if you are having any new symptoms that may indicate low blood sugar such as hunger, shakiness, dizziness, confusion, difficulty speaking, feeling anxious or weak.

You should notify the study team at any time by telephone to report these symptoms. You may be asked to come in for an extra visit if these are occurring.

Visits 5(day 1 and 2 final visits): (about 4 hours each day for 2 days)

• Please be fasting and do not have alcohol or exercise for 48 hours prior to these visits. You may be asked to withhold some of your usual medicines on both days but bring the doses to the visit with you to take at a later time.

These 2 visits may be done on 2 consecutive mornings.

Visit 5 day 1

You will have a brachial artery ultrasound with nitroglycerine, a DEXA scan, a 2 hour GTT blood test with an indwelling IV needle in your vein, height, weight, blood pressure.

- If you are a woman who can have children, you will be given a urine pregnancy test. If you are pregnant, you will NOT be able to have the DEXA scan that is part of this visit.

Visit 5 day 2

The brachial ultrasound will be repeated after a high fat meal is eaten which is provided by the study center.

You will have blood samples taken before and after the test and you will also meet with a dietitian for a final food questionnaire.

- You will return any unused study drug bottles.",COMPLETED,,2008-03,2012-09,2012-08,INTERVENTIONAL,PHASE2,RANDOMIZED,PARALLEL,TRIPLE,,77,ACTUAL
NCT05812976,Novel Index (PIMR) in PAH,Impact of the Pulmonary Index of Microcirculatory Resistance in Pulmonary Arterial Hypertension,"The chief regulator of resistance in pulmonary arterial hypertension (PAH) is the small arteries. In the heart, the invasive measurement of the resistance of the small arteries has been shownto be safe, easy, reliable, and prognostic. This study is intended to translate prior work in heart arteries to the PAH space and invasively measure the resistance of the small arteries of the lung (pulmonary index of microcirculatory resistance \[PIMR\]) and the coronary artery supplying the right ventricle (acute marginal of the RCA; RV-IMR). Importantly, these measurements will be made during standard of care cardiac catheterizations (right heart catheterization \[RHC\] +/- left heart catheterization). The correlation between these new indices and the standard ones measured during RHC typically used to determine the severity of pulmonary hypertension will be analyzed. In addition, among newly diagnosed patients, the study will evaluate how these indices change 6 months after starting treatment. Finally, the association of these indices with clinical outcomes at 1 year will be assessed. The findings from this study may deliver an immediate impact to patient care by identifying a new metric to help better identify those who may benefit from a more intensive, personalized treatment regimen.",,RECRUITING,,2023-02-01,2025-11-30,2025-11-30,OBSERVATIONAL,,,,,,50,ESTIMATED
NCT02704676,CA-125 and Severity of Pre-Eclampsia,CA-125 and Severity of Pre-Eclampsia,The Aim of this study is to determine the relationship between serum concentrations of cancer antigen-125 (CA-125) and pre-eclampsia severity.,"Although the source of CA-125 during pregnancy is the fetal chorion, amniotic fluid, and maternal decidua, the perinatal dynamics of maternal serum CA-125 requires clarification. Clinical studies of CA-125 levels and its function in hypertensive pregnant patients are limited and offered contradictory results (Cebesoy et al., 2009).

And so we investigate CA-125 in normal pregnancy and in pre-eclampsia, comparing mild and sever pre-eclampsia to determine relationship of CA-125 and severity of the disease.

Patients will be divided in three groups:

* Control: 40 normal healthy pregnant women attending the ER in labor.
* Mild pre-eclampsia: 40 patients fulfilling the following criteria.

  * Blood pressure: systolic blood pressure \>140 and \<160 , Diastolic blood pressure \>90 and \<110
  * Proteinuria: 300 mg (+) assessed by urine urignost 3A® (urine strips from DIALAB).
  * No symptoms of severity as headache.
  * Normal investigations for different organ function (as liver and kidney function).
* Severe pre-eclampsia :40 patients fulfilling anyone or more of the following criteria (The American College of Obstetricians and Gynecologists, 2010)(ACOG):

  * Systolic blood pressure \> 160 mmHg
  * Diastolic blood pressure \> 110 mmHg (on two occasions at least 6 hours apart while the patient is on bed rest)
  * Proteinuria of 5000mg (5g) or higher on a 24-hour urine collection or at least 3+ on two random urine samples collected at least 4 hours apart
  * Oliguria \< 500 mL urine output in 24 hours
  * Cerebral or visual functional disturbances (cns irritability)
  * Pulmonary edema or cyanosis (not due to excessive intravenous volume replacement)
  * Epigastric or right-upper quadrant abdominal pain
  * Impaired liver function on laboratory analysis (elevated aspartate aminotransferase (AST), alanine amino transferase(ALT), or lactate dehydrogenase(LDH))
  * Thrombocytopenia (platelet count \< 150,000/uL)
  * Fetal growth restriction.",UNKNOWN,,2016-03,2016-09,2016-07,OBSERVATIONAL,,,,,,120,ESTIMATED
NCT03592927,Acute Exposure to Simulated Hypoxia on Exercise Capacity,Acute Exposure to Hypoxia in Precapillary Pulmonary Hypertension: Physiological and Clinical Effects at Rest and During Exercise,"Randomized crossover trial in patients with Pulmonary Hypertension (PAH, CTEPH) to assess the acute response to simulated altitude (FiO2:15.1, equivalent to 2500m above sea level) in constant loaded exercise capacity.","Low altitude baseline measurements will be performed in Zurich (460m asl) including Echocardiography, Right heart catheterization, six-minute walk test (6MWT), pulmonary function test, clinical assessment and blood gas Analysis.

Randomly assigned to the order of testing, the participants will be tested under simulated altitude (FiO2: 15.1% with the ""AMC Altitrainer"") and shamed altitude with the same device.

Towards the end of the exposure after approximately 1h, the participants will perform a constant loaded exercise test on an Ergometer with a calculated resistance of their 60% max. workload.

The patients will be encouraged to perform this test up to their physical exhaustion.",COMPLETED,,2018-08-01,2019-04-01,2019-04-01,INTERVENTIONAL,NA,RANDOMIZED,CROSSOVER,SINGLE,PREVENTION,28,ACTUAL
NCT04857827,A Study to Evaluate Safety and Tolerability of QLS-101 in NTG,A Randomized Active-controlled Study to Evaluate Safety and Tolerability of QLS-101 Versus Timolol Preservative Free (PF) Ophthalmic Solution in Subjects With Normal Tension Glaucoma (NTG),A randomized active-controlled multi-site double-masked 28 day study to evaluate the safety and tolerability of QLS-101 versus timolol maleate Preservative Free (PF) 0.5% ophthalmic solution in subjects with normal tension glaucoma,,COMPLETED,,2021-09-15,2022-08-26,2022-08-26,INTERVENTIONAL,PHASE2,RANDOMIZED,PARALLEL,DOUBLE,TREATMENT,30,ACTUAL
NCT04440527,Intraocular Pressure After Preserflo / Innfocus Microshunt Implantation vs Trabeculectomy,"Intraocular Pressure After Preserflo /Innfocus Microshunt vs Trabeculectomy: a Prospective, Randomised Control-trial (PAINT-Study)",The aim of this project is to compare trabeculectomy with Preserflo / Innfocus Microshunt in patients with Primary Angle Open Glaucoma and Pseudoexfoliation Glaucoma regarding the reduction of intraocular pressure.,"The study is a prospective, randomized, monocentric, part blinded, controlled non-inferiority study of glaucoma patients.",UNKNOWN,,2020-07-22,2024-07-22,2022-07-22,INTERVENTIONAL,NA,RANDOMIZED,PARALLEL,SINGLE,TREATMENT,70,ESTIMATED
